id,id_ente,id_sede,nombre_de_la_sede,calle,numero_exterior,numero_interior,colonia,alcaldia,codigo_postal,referencias_de_ubicacion,horario_de_atencion,dias_de_atencion,correo_electronico,tel_1,ext_1,tel_2,ext_2,intervencion_en_crisis,terapia_individual,terapia_grupal,impresion_diagnostica,psiquiatrica,salud_reproductiva,atencion_por_lesiones,ile,ive,casa_de_emergencia,refugio,orientacion_o_asesoria_juridica,acompanamiento_juridico,representacion_juridica,medidas_de_proteccion,apertura_de_carpeta_de_investigacion,informacion_y_orientacion,perfiles_socioeconomicos,visitas_de_seguimiento,atencion_re_educativa_a_hombres_que_ejercen_violencia,atencion_psicoterapeutica_a_personas_generadoras_de_violencia,indique_otro_servicio_de_atencion_a_mujeres_victimas_de_violencia_que_porporcione_y_que_no_se_encuen,lon,lat,geopoint
307,STYFE,STYFE-008,Secretaria de Trabajo y Fomento al Empleo,Calzada San Antonio Abad,32,S/N,Tránsito,Cuauhtémoc,6820.0,Entre las estaciones del metro San Antonio Abad y Pino Suarez,9:00A14:30,L-V,santinochip@gmail.com,57-09-32-33,4051.0,57-09-32-33,4052,No,No,No,No,No,No,No,No,No,,,Sí,Sí,Sí,Sí,Sí,Sí,No,Sí,No,No,SE BRINDA ATENCIÓN AL PÚBLICO CON RESPECTO A LAS INSPECCIONES A LOS CENTROS DE TRABAJO ESTAS PUEDEN SER DE FORMA ANÓNIMA.,-99.1332473,19.4211992,"19.4211992,-99.1332473"
308,STYFE,STYFE-009,Secretaria de Trabajo y Fomento al Empleo,Calzada San Antonio Abad,32,S/N,Tránsito,Cuauhtémoc,6820.0,Entre las estaciones del metro San Antonio Abad y Pino Suarez,9:00A14:30,L-V,jhernandezj@cdmx.gob.mx,57-40-02-37,1008.0,55-57-40-02-37,,No,No,No,No,No,No,No,No,No,,,No,No,No,No,No,Sí,Sí,No,No,No,IMPARTIR CURSOS REGULARES (RE) DE CAPACITACIÓN QUE MEJOREN LAS CAPACIDADES Y DE LA EMPLEABILIDAD DE LAS PERSONAS,-99.1332473,19.4211992,"19.4211992,-99.1332473"
309,STYFE,STYFE-011,Secretaria de Trabajo y Fomento al Empleo,Calzada San Antonio Abad,32,S/N,Tránsito,Cuauhtémoc,6820.0,Entre las estaciones del metro San Antonio Abad y Pino Suarez,9:00A14:30,L-V,lamura2019@gmail.com,57-09-32-33,3061.0,,,No,No,No,No,No,No,No,No,No,,,No,No,No,No,No,Sí,Sí,Sí,No,No,"FORTALECER PROYECTOS DE AUTOEMPLEO SOSTENIBLE, A TRAVES DE EMPRESAS SOCIALES Y SOLIDARIAS, BRINDANDO APOYOS ECONOMICOS INDIRECTOS DE CAPACITACION Y ASISTENCIA TÉCNICA ESPECIALIZADA, ADEMAS DE APOYOS ECONOMICOS DIRECTOS PARA LA ADQUISICIÓN DE EQUIPO, MAQUINARIA Y/O SERVICIOS ENFOCADOS A IMPULSAR PROCESOS PRODUCTIVOS.",-99.1332473,19.4211992,"19.4211992,-99.1332473"
310,AZC,AZC-001,Casa de Emergencia para Mujeres Víctimas de Violencia por Razón de Género,,,,,Azcapotzalco,2070.0,,24 horas,Lunes a Domingo,prevencion.violencia@azcapotzalco.cdmx.gob.mx,53524495,,,,Sí,No,No,Sí,No,No,No,No,No,Sí,No,Sí,Sí,No,No,No,Sí,Sí,No,No,No,"Taller de habilidades para el trabajo, el acompañamiento jurídico solo es mientras permanece en la Casa de Emergencia",,,
311,COY,COY-001,Casa de las Mujeres Ifigenia Martínez,Tejamanil,S/N,S/N,Pedregal de Santo Domingo,Coyoacán,,"Se ubica dentro del Parque ""el Copete"", esquina Chaucingo. Pasando la alberca semiolímpica Fernando Martí Haik",8 a 15 horas,"L,M,X,J,V",judgenerocoyoacan@gmail.com,56175054,,,,Sí,Sí,No,Sí,No,No,No,No,No,,,Sí,Sí,No,No,No,Sí,No,No,No,No,"Taller de computación, activación física, yoga, tae-bo.",-99.1680269,19.323445,"19.323445,-99.1680269"
312,CUJ,CUJ-001,Dirección de la Unidad de Igualdad Sustantiva y Equidad de Género,Avenida Juárez Esquina Avenida México,S/N,S/N,Cuajimalpa Centro,Cuajimalpa,5050.0,Edificio Cultural,08:00 a 20:00,Lunes a Viernes,duiseg@cuajimalpa.cdmx.gob.mx,58141100,2214.0,58141193,Directo,Sí,Sí,No,No,No,No,No,No,No,,,Sí,No,No,No,No,No,No,No,No,No,,-99.3001448,19.3572077,"19.3572077,-99.3001448"
313,CUH,CUH-001,Unidad de Fomento a la Equidad de Género,Aldama y Mina,S/N,S/N,Buenavista,Cuauhtémoc,6350.0,"Segundo piso, ala poniente, oficina del alcalde",9:00 a 18:00,Lunes a viernes,paulinadelagrza@gmail.com,24523100,3296.0,,,No,No,No,No,No,No,No,No,No,,,No,No,No,No,No,No,No,No,No,No,,-99.1515554,19.4405644,"19.4405644,-99.1515554"
314,CUH,CUH-003,Oficina de Atención a las Mujeres,Aldama y Mina,S/N,S/N,Buenavista,Cuauhtémoc,6350.0,"Planta baja, ala oriente, dirección de Desarrollo Social",09:00 a 18:00,Lunes a viernes,pabcermen@gmail.com,24523100,3131.0,,,Sí,No,No,No,No,No,No,No,No,,,No,No,No,No,No,Sí,No,No,No,No,,-99.1515554,19.4405644,"19.4405644,-99.1515554"
315,GAM,GAM-002,Jefatura de Unidad Departamental de Genero e Igualdad Sustantiva,5 de febrero,S/N,S/N,Villa Gustavo A. Madero,Gustavo A. Madero,7050.0,Cerca de la Basílica,8:00 a 22:00,Lunes a Viernes,,55 51182800,,,,No,No,No,No,No,No,No,No,No,,,Sí,No,No,No,No,Sí,No,No,No,No,,-99.1147696,19.4813298,"19.4813298,-99.1147696"
316,IZT,IZT-004,Centro de Atención Psicológica y de Tanatología,Calle 2,S/N,S/N,Agrícola Pantitlan,Iztacalco,8100.0,Dentro del parque frente a la casa Adriana Luna Parra,9:00-19:00,L-V,,,,,,Sí,Sí,Sí,No,No,No,No,No,No,,,Sí,No,No,No,No,Sí,No,No,No,No,,-99.0666197,19.4130738,"19.4130738,-99.0666197"
317,IZP,IZP-005,Tlazohlcalli Paraje San Juan,Av. Vergel S/N Mz 45 Lt 2 entre Manuel González Y Vicente Guerrero,S/N,S/N,Presidentes de México,Iztapalapa,,Cerca Territorial Paraje San Juan,08:00- 15:00 hrs,LUNES- VIERNES,,s/n,,,,Sí,Sí,No,No,No,No,no,no,no,n,n,Sí,Sí,No,No,No,Sí,No,No,Sí,No,,-99.0500507,19.3397101,"19.3397101,-99.0500507"
318,IZP,IZP-007,Ventanilla Única de Trámites,Aldama,63,S/N,Barrio San Lucas,Iztapalapa,,Sede Delegacional,08:00- 15:00 hrs,LUNES- VIERNES,,s/n,,,,No,No,No,No,No,No,No,No,No,n,n,Sí,No,No,No,Sí,Sí,No,No,No,No,,-99.0926985,19.3590113,"19.3590113,-99.0926985"
319,MAC,MAC-003,Consultorio Psicológico La Lupita,Alfonso Priani,3,S/N,La Guadalupe,Magdalena Contreras,10820.0,"Frente a la Escuela Primaria
 Juventino Rosas",16:00-18:00,"L,M,X,J,V",,,,,,Sí,Sí,Sí,No,No,No,No,No,No,,,No,No,No,No,No,Sí,No,No,No,No,,-99.231471,19.3070766,"19.3070766,-99.231471"
320,MAC,MAC-007,Coordinación de Seguridad Ciudadana,Río Blanco,S/N,S/N,Barranca Seca,Magdalena Contreras,10580.0,"3er. Piso del edificio del 
estacionamiento público de la Alcaldía La Magdalena Contreras",09:00-15:00,"L,M,X,J,V",,54496000,1245.0,54496000,1266 Y 1267,No,No,No,No,No,No,No,No,No,,,Sí,No,No,No,No,Sí,No,No,No,No,,-99.2415271,19.3055523,"19.3055523,-99.2415271"
321,MIL,MIL-002,Subdirección de Igualdad Sustantiva y Derechos Humanos,"Av. México Nte. s/n, Esq. Calle Constitución, 1er Piso",S/N,S/N,Barrio San Mateo,Milpa Alta,12000.0,,9:00 A 21:00,Lunes a Viernes,,58623150,1605.0,,,No,No,No,No,No,No,No,No,No,,,Sí,No,No,No,No,Sí,No,Sí,No,No,,-99.0238784,19.1911237,"19.1911237,-99.0238784"
322,MIL,MIL-006,Jefatura de la Unidad Departamental de Atención a Niñas Y Niños,"Av. México Nte. s/n, Esq. Calle Constitución, 1er Piso",S/N,S/N,Barrio San Mateo,Milpa Alta,12000.0,,9:00 A 21:00,Lunes a Viernes,,58623150,1605.0,,,No,No,No,No,No,No,No,No,No,,,Sí,No,No,No,No,Sí,No,Sí,No,No,,-99.0238784,19.1911237,"19.1911237,-99.0238784"
