id,nombre,domicilio_con_nombre,coordenadas,latitud,longitud,geopoint,domicilio
381,PREESCOLAR GENERAL CON SERVICIO ASISTENCIAL - PROFRA. EMMA OLGUIN HERMIDA,"DOMICILIO: CAMELLON EDUARDO MOLINA S/N, NUEVA ATZACOALCO, DELEGACION GUSTAVO A. MADERO, MEXICO DF.","-99.09406906500185,19.48865250153756,0",19.48865250153,-99.094069065,"19.4886525015,-99.094069065","CAMELLON EDUARDO MOLINA S/N, NUEVA ATZACOALCO, DELEGACION GUSTAVO A. MADERO, MEXICO DF."
382,SECUNDARIA GENERAL - REPUBLICA DE NICARAGUA,"DOMICILIO: CDA VASCO DE QUIROGA Y 16 DE SEPTIEMBRE S/N, ATZACOALCO, DELEGACION GUSTAVO A. MADERO, MEXICO DF.","-99.09542238396978,19.49683956029131,0",19.49683956029,-99.09542238396,"19.4968395603,-99.095422384","CDA VASCO DE QUIROGA Y 16 DE SEPTIEMBRE S/N, ATZACOALCO, DELEGACION GUSTAVO A. MADERO, MEXICO DF."
383,ESCUELA SECUNDARIA TECNICA 30,"DOMICILIO: VILLA DE AYALA Y CALLE CUAUTLA, SAN FELIPE DE JESUS, DELEGACION GUSTAVO A. MADERO, MEXICO DF.","-99.08449999661551,19.49118109345361,0",19.49118109345,-99.08449999661,"19.4911810934,-99.0844999966","VILLA DE AYALA Y CALLE CUAUTLA, SAN FELIPE DE JESUS, DELEGACION GUSTAVO A. MADERO, MEXICO DF."
384,PREESCOLAR GENERAL - NIÑO JOSE LUIS ORDAZ LOPEZ,"DOMICILIO: RIO CONSULADO Y NORTE 94 S/N, MALINCHE, DELEGACION GUSTAVO A. MADERO, MEXICO DF.","-99.10199099996936,19.45214722222222,0",19.45214722222,-99.10199099996,"19.4521472222,-99.101991","RIO CONSULADO Y NORTE 94 S/N, MALINCHE, DELEGACION GUSTAVO A. MADERO, MEXICO DF."
385,PRIMARIA GENERAL - PROFR. EFREN VALENZUELA,"DOMICILIO: AV 529 PLAZA 4, U SAN JUAN DE ARAGON, DELEGACION GUSTAVO A. MADERO, MEXICO DF.","-99.09236700004888,19.45157200020327,0",19.4515720002,-99.09236700004,"19.4515720002,-99.092367","AV 529 PLAZA 4, U SAN JUAN DE ARAGON, DELEGACION GUSTAVO A. MADERO, MEXICO DF."
386,PREESCOLAR GENERAL - LIC. JOSE VASCONCELOS,"DOMICILIO: CALLE 311 NO 185, NUEVA ATZACOALCO, DELEGACION GUSTAVO A. MADERO, MEXICO DF.","-99.08973099994323,19.49062200006683,0",19.49062200006,-99.08973099994,"19.4906220001,-99.0897309999","CALLE 311 NO 185, NUEVA ATZACOALCO, DELEGACION GUSTAVO A. MADERO, MEXICO DF."
387,SECUNDARIA GENERAL - JOSE AZUETA,"DOMICILIO: 2DA Y 3RA CDA DE HUAYAMILPA, NUEVA DIAZ ORDAZ, DELEGACION COYOACAN, MEXICO DF.","-99.14919800007806,19.32761500018776,0",19.32761500018776,-99.14919800007806,"19.3276150002,-99.1491980001","2DA Y 3RA CDA DE HUAYAMILPA, NUEVA DIAZ ORDAZ, DELEGACION COYOACAN, MEXICO DF."
388,"INTERVENCION TEMPRANA, PREESCOLAR, PRIMARIA Y CAPACITACION LABORAL ESPECIAL - CENTRO DE ATENCION MULTIPLE 33","DOMICILIO: ALMACENES NO  84, UNIDAD NONOALCO TLATELOLCO, DELEGACION CUAUHTEMOC, MEXICO DF.","-99.13631199997064,19.44978399946793,0",19.44978399946793,-99.13631199997064,"19.4497839995,-99.136312","ALMACENES NO  84, UNIDAD NONOALCO TLATELOLCO, DELEGACION CUAUHTEMOC, MEXICO DF."
389,PRIMARIA GENERAL - ING. JOSE LOPEZ PORTILLO Y WEBER,"DOMICILIO: EJIDOS DE SANTA URSULA NO 105, AMPL SAN FRANCISCO CULHUACAN, DELEGACION COYOACAN, MEXICO DF.","-99.12397799986539,19.332976999847,0",19.332976999847,-99.1239779998654,"19.3329769998,-99.1239779999","EJIDOS DE SANTA URSULA NO 105, AMPL SAN FRANCISCO CULHUACAN, DELEGACION COYOACAN, MEXICO DF."
390,PRIMARIA GENERAL - XITLE,"DOMICILIO: ACATEMPA S/N ENT AMATL-AMESQUITE, PEDREGAL DE SANTO DOMINGO, DELEGACION COYOACAN, MEXICO DF.","-99.167495000139,19.32359300049843,0",19.32359300049843,-99.167495000139,"19.3235930005,-99.1674950001","ACATEMPA S/N ENT AMATL-AMESQUITE, PEDREGAL DE SANTO DOMINGO, DELEGACION COYOACAN, MEXICO DF."
391,PREESCOLAR GENERAL - BRIGIDA ALFARO,"DOMICILIO: LIC. MARTINEZ DE CASTRO S/N, PUEBLO SAN MATEO XALPA, DELEGACION XOCHIMILCO, MEXICO DF.","-99.12751599978354,19.23171999993056,0",19.23171999993,-99.12751599978,"19.2317199999,-99.1275159998","LIC. MARTINEZ DE CASTRO S/N, PUEBLO SAN MATEO XALPA, DELEGACION XOCHIMILCO, MEXICO DF."
392,SECUNDARIA GENERAL - DR. NABOR CARRILLO FLORES,"DOMICILIO: TALLER Y RETORNO NO 52, JARDIN BALBUENA, DELEGACION VENUSTIANO CARRANZA, MEXICO DF.","-99.09945783401794,19.41091605941168,0",19.41091605941,-99.09945783401,"19.4109160594,-99.099457834","TALLER Y RETORNO NO 52, JARDIN BALBUENA, DELEGACION VENUSTIANO CARRANZA, MEXICO DF."
393,PRIMARIA GENERAL - ANACLETO BARCENA ROJAS,"DOMICILIO: EMILIANO ZAPATA 41 BIS, BARRIO LA ASUNCION, DELEGACION XOCHIMILCO, MEXICO DF.","-99.10163086898822,19.26677750105963,0",19.26677750105,-99.10163086898,"19.2667775011,-99.101630869","EMILIANO ZAPATA 41 BIS, BARRIO LA ASUNCION, DELEGACION XOCHIMILCO, MEXICO DF."
394,PRIMARIA GENERAL - LIBERTADORES DE AMERICA,"DOMICILIO: ANGEL URRAZA NO 233, INDEPENDENCIA, DELEGACION BENITO JUAREZ, MEXICO DF..","-99.14983299991283,19.3795630004515,0",19.3795630004515,-99.14983299991285,"19.3795630005,-99.1498329999","ANGEL URRAZA NO 233, INDEPENDENCIA, DELEGACION BENITO JUAREZ, MEXICO DF.."
395,PRIMARIA GENERAL - LIC. JULIO JIMENEZ RUEDA,"DOMICILIO: ORIENTE 253 NO 350, AGRICOLA ORIENTAL, DELEGACION IZTACALCO, MEXICO DF.","-99.06715899968049,19.38645299994583,0",19.38645299994,-99.06715899968,"19.3864529999,-99.0671589997","ORIENTE 253 NO 350, AGRICOLA ORIENTAL, DELEGACION IZTACALCO, MEXICO DF."
396,PREESCOLAR GENERAL - JANGASKANI,"DOMICILIO: MUYUGUARDA S/N MANZANA 'A', XOCHIMILCO, DELEGACION XOCHIMILCO, MEXICO DF.","-99.1197125995632,19.27422750430819,0",19.274227504308,-99.11971259956,"19.2742275043,-99.1197125996","MUYUGUARDA S/N MANZANA 'A', XOCHIMILCO, DELEGACION XOCHIMILCO, MEXICO DF."
397,PRIMARIA GENERAL - MARIANO MATAMOROS,"DOMICLIO: PRIVADA TLALNEPANTLA 185, SANTO DOMINGO, AZCAPOTZALCO, DELEGACION AZCAPOTZALCO, MEXICO DF.","-99.17232099980113,19.48834000016944,0",19.48834000016944,-99.17232099980112,"19.4883400002,-99.1723209998","PRIVADA TLALNEPANTLA 185, SANTO DOMINGO, AZCAPOTZALCO, DELEGACION AZCAPOTZALCO, MEXICO DF."
398,PREESCOLAR GENERAL CON SERVICIO ASISTENCIAL - ANAYANTZIN,"DOMICILIO: CATARROJA S/N, CERRO DE LA ESTRELLA, DELEGACION IZTAPALAPA, MEXICO DF.","-99.07662800011183,19.32644899987081,0",19.32644899987,-99.07662800011,"19.3264489999,-99.0766280001","CATARROJA S/N, CERRO DE LA ESTRELLA, DELEGACION IZTAPALAPA, MEXICO DF."
399,PRIMARIA GENERAL CON SERVICIO DE INTERNADO - GRAL. LAZARO CARDENAS,"DOMICILIO: PACHICALCO S/N, SAN IGNACIO, DELEGACION IZTAPALAPA, MEXICO DF.","-99.09467699999291,19.36422800010189,0",19.3642280001,-99.09467699999,"19.3642280001,-99.094677","PACHICALCO S/N, SAN IGNACIO, DELEGACION IZTAPALAPA, MEXICO DF."
400,PRIMARIA GENERAL - PROFR. ENRIQUE GONZALEZ APARICIO,"DOMICILIO: AV.DE LAS TORRES NO.1, SAN MIGUEL TEOTONGO, DELEGACION IZTAPALAPA, MEXICO DF.","-98.98481463153341,19.34563870623926,0",19.34563870623,-98.98481463153,"19.3456387062,-98.9848146315","AV.DE LAS TORRES NO.1, SAN MIGUEL TEOTONGO, DELEGACION IZTAPALAPA, MEXICO DF."
401,PREESCOLAR GENERAL - ACATITLA,"DOMICILIO: CESAR ELPIDIO CANALES M-83 L-9, SANTA MARTHA ACATITLA, DELEGACION IZTAPALAPA, MEXICO DF.","-99.02175909639735,19.37252254854088,0",19.37252254854,-99.02175909639,"19.3725225485,-99.0217590964","CESAR ELPIDIO CANALES M-83 L-9, SANTA MARTHA ACATITLA, DELEGACION IZTAPALAPA, MEXICO DF."
402,SECUNDARIA GENERAL - MAESTRO LAURO AGUIRRE,"DOMICILIO: GRAL PABLO GARCIA NO 140, JUAN ESCUTIA, DELEGACION IZTAPALAPA, MEXICO DF.","-99.05006500006466,19.3950459997058,0",19.3950459997,-99.05006500006,"19.3950459997,-99.0500650001","GRAL PABLO GARCIA NO 140, JUAN ESCUTIA, DELEGACION IZTAPALAPA, MEXICO DF."
403,PREESCOLAR GENERAL - AHUILIZTLI,"DOMICILIO: JACARANDAS Y BUENA SUERTE, EL VERGEL, DELEGACION IZTAPALAPA, MEXICO DF.","-99.07902791467917,19.31535144931894,0",19.31535144931,-99.07902791467,"19.3153514493,-99.0790279147","JACARANDAS Y BUENA SUERTE, EL VERGEL, DELEGACION IZTAPALAPA, MEXICO DF."
404,PRIMARIA GENERAL - ADAM MICKIEWICZ,"DOMICILIO: AV HIDALGO NO 5, PUEBLO SAN MATEO XALPA, DELEGACION XOCHIMILCO, MEXICO DF.","-99.11882554966903,19.22980986030666,0",19.2298098603,-99.11882554966,"19.2298098603,-99.1188255497","AV HIDALGO NO 5, PUEBLO SAN MATEO XALPA, DELEGACION XOCHIMILCO, MEXICO DF."
405,"LACTANTE, MATERNAL Y PREESCOLAR - CENDI FEDERAL","DOMICILIO: PARAISO S/N, VALLE DE LUCES, DELEGACION IZTAPALAPA, MEXICO DF.","-99.09793707119781,19.33840542536052,0",19.33840542536,-99.09793707119,"19.3384054254,-99.0979370712","PARAISO S/N, VALLE DE LUCES, DELEGACION IZTAPALAPA, MEXICO DF."
406,PRIMARIA GENERAL - PATRIMONIO NACIONAL,"DOMICILIO: MAGDALENA NO 438, DEL VALLE, DELEGACION BENITO JUAREZ, MEXICO DF..","-99.17196624816951,19.39031916766189,0",19.39031916766189,-99.17196624816953,"19.3903191677,-99.1719662482","MAGDALENA NO 438, DEL VALLE, DELEGACION BENITO JUAREZ, MEXICO DF.."
407,SECUNDARIA GENERAL - MARIA ENRIQUETA CAMARILLO,"ESPERANZA ESQ CUAUHTEMOC, NARVARTE.","-99.15571700016679,19.40005500032287,0",19.40005500032287,-99.1557170001668,"19.4000550003,-99.1557170002",
408,PREESCOLAR GENERAL - CASA DEL VOCEADOR,"DOMICILIO: ZOQUIPA Y SUR NO 89, EL PARQUE, DELEGACION VENUSTIANO CARRANZA, MEXICO DF.","-99.11931346943884,19.41789453416277,0",19.41789453416,-99.11931346943,"19.4178945342,-99.1193134694","ZOQUIPA Y SUR NO 89, EL PARQUE, DELEGACION VENUSTIANO CARRANZA, MEXICO DF."
409,PRIMARIA GENERAL - JOSEFINA RODRIGUEZ SOLIS GUDIÑO,"DOMICILIO: BENITO JUAREZ NO 1, COLONIA BARRIO NORTE, DELEGACION ALVARO OBREGON, MEXICO DF.","-99.20675700009176,19.37958800010456,0",19.37958800010456,-99.20675700009176,"19.3795880001,-99.2067570001","BENITO JUAREZ NO 1, COLONIA BARRIO NORTE, DELEGACION ALVARO OBREGON, MEXICO DF."
410,PREESCOLAR GENERAL - SEGURO SOCIAL B,"DOMICILIO: MZA. 1 GRUPO 4 U.H. STA. FE, COLONIA CRISTO REY, DELEGACION ALVARO OBREGON, MEXICO DF.","-99.23997267704307,19.38783328777507,0",19.38783328777507,-99.23997267704308,"19.3878332878,-99.239972677","MZA. 1 GRUPO 4 U.H. STA. FE, COLONIA CRISTO REY, DELEGACION ALVARO OBREGON, MEXICO DF."
411,PRIMARIA GENERAL - NICOLAS RANGEL,"DOMICILIO: CALLE ALMACENES NO 92, UNIDAD NONOALCO TLATELOLCO, DELEGACION CUAUHTEMOC, MEXICO DF.","-99.13617909741859,19.45017905987069,0",19.45017905987069,-99.1361790974186,"19.4501790599,-99.1361790974","CALLE ALMACENES NO 92, UNIDAD NONOALCO TLATELOLCO, DELEGACION CUAUHTEMOC, MEXICO DF."
412,PRIMARIA GENERAL - MUJERES INSURGENTES,"DOMICILIO: TECNICOS Y MANUALES S/N, LOMAS ESTRELLA, DELEGACION IZTAPALAPA, MEXICO DF.","-99.08997809683658,19.31213031865135,0",19.31213031865,-99.08997809683,"19.3121303186,-99.0899780968","TECNICOS Y MANUALES S/N, LOMAS ESTRELLA, DELEGACION IZTAPALAPA, MEXICO DF."
413,PRIMARIA GENERAL - AUSTRALIA,"DOMICILIO: BATALLA DE LOMA ALTA NO.37, LEYES DE REFORMA, DELEGACION IZTAPALAPA, MEXICO DF.","-99.07407100033041,19.37996099989612,0",19.37996099989,-99.07407100033,"19.3799609999,-99.0740710003","BATALLA DE LOMA ALTA NO.37, LEYES DE REFORMA, DELEGACION IZTAPALAPA, MEXICO DF."
414,PRIMARIA GENERAL - GUADALUPE CENICEROS DE ZAVALETA,"DOMICILIO: REP DE BOLIVIA NO 56, CENTRO, DELEGACION CUAUHTEMOC, MEXICO DF.","-99.13015699998887,19.43918699994576,0",19.43918699994576,-99.13015699998888,"19.4391869999,-99.130157","REP DE BOLIVIA NO 56, CENTRO, DELEGACION CUAUHTEMOC, MEXICO DF."
415,PRIMARIA GENERAL - ALFREDO E. URUCHURTU,"DOMICILIO: MANUEL DOBLADO NO 75, CENTRO, DELEGACION CUAUHTEMOC, MEXICO DF.","-99.12525000040462,19.43841800053801,0",19.43841800053801,-99.12525000040462,"19.4384180005,-99.1252500004","MANUEL DOBLADO NO 75, CENTRO, DELEGACION CUAUHTEMOC, MEXICO DF."
416,PRIMARIA GENERAL - REPUBLICA DE HONDURAS,"DOMICILIO: HEROES NO 121, GUERRERO, DELEGACION CUAUHTEMOC, MEXICO DF.","-99.14596799997645,19.44477700010601,0",19.44477700010601,-99.14596799997643,"19.4447770001,-99.145968","HEROES NO 121, GUERRERO, DELEGACION CUAUHTEMOC, MEXICO DF."
417,PREESCOLAR GENERAL CON SERVICIO ASISTENCIAL - EL ARBOLILLO,"DOMICILIO: GABRIEL GUERRA S/N Y EMILIANO ZAPATA, ZONA ESCOLAR, DELEGACION GUSTAVO A. MADERO, MEXICO DF.","-99.14139156447153,19.53794364940169,0",19.5379436494,-99.14139156447,"19.5379436494,-99.1413915645","GABRIEL GUERRA S/N Y EMILIANO ZAPATA, ZONA ESCOLAR, DELEGACION GUSTAVO A. MADERO, MEXICO DF."
418,PRIMARIA GENERAL - FRANCISCO HERNANDEZ MERCADO,"DOMICILIO: AV CORONA DEL ROSAL S/N, EL CARMEN, DELEGACION GUSTAVO A. MADERO, MEXICO DF.","-99.13150799983015,19.54334400003897,0",19.54334400003,-99.13150799983,"19.543344,-99.1315079998","AV CORONA DEL ROSAL S/N, EL CARMEN, DELEGACION GUSTAVO A. MADERO, MEXICO DF."
419,ESCUELA SECUNDARIA TECNICA 98,"DOMICILIO: CALLE SAN PABLO XALPA NUM 434, UNIDAD HAB SAN PABLO XALPA, DELEGACION AZCAPOTZALCO, MEXICO DF.","-99.1838620001388,19.50101000017384,0",19.50101000017384,-99.1838620001388,"19.5010100002,-99.1838620001","CALLE SAN PABLO XALPA NUM 434, UNIDAD HAB SAN PABLO XALPA, DELEGACION AZCAPOTZALCO, MEXICO DF."
420,SECUNDARIA PARA TRABAJADORES - MARIANO MIRANDA FONSECA,"DOMICILIO: MITLA Y CUICUILCO, LETRAN VALLE, DELEGACION BENITO JUAREZ, MEXICO DF..","-99.15210639756995,19.37563887352448,0",19.37563887352448,-99.15210639756997,"19.3756388735,-99.1521063976","MITLA Y CUICUILCO, LETRAN VALLE, DELEGACION BENITO JUAREZ, MEXICO DF.."
421,PRIMARIA GENERAL - PROFR. LUIS AUDIRAC GALVEZ,"DOMICILIO: AV DIAZ ORDAZ Y NICOLAS BRAVO, AMPLIACION JALALPA, DELEGACION ALVARO OBREGON, MEXICO DF.","-99.22964701167359,19.37872461569484,0",19.37872461569484,-99.2296470116736,"19.3787246157,-99.2296470117","AV DIAZ ORDAZ Y NICOLAS BRAVO, AMPLIACION JALALPA, DELEGACION ALVARO OBREGON, MEXICO DF."
422,PRIMARIA GENERAL - REPUBLICA DOMINICANA,"DOMICILIO: CONSTANCIA NO 68, MORELOS, DELEGACION CUAUHTEMOC, MEXICO DF.","-99.13016300011806,19.45023900030082,0",19.45023900030082,-99.13016300011806,"19.4502390003,-99.1301630001","CONSTANCIA NO 68, MORELOS, DELEGACION CUAUHTEMOC, MEXICO DF."
423,PREESCOLAR GENERAL - TENIENTE JUAN DE LA BARRERA,"DOMICILIO: OTAVALO Y 16 DE SEPTIEMBRE DE 1823, SAN BARTOLO ATEPEHUACAN, DELEGACION GUSTAVO A. MADERO, MEXICO DF.","-99.14558547476007,19.49512166566691,0",19.49512166566,-99.14558547476,"19.4951216657,-99.1455854748","OTAVALO Y 16 DE SEPTIEMBRE DE 1823, SAN BARTOLO ATEPEHUACAN, DELEGACION GUSTAVO A. MADERO, MEXICO DF."
424,PREESCOLAR GENERAL CON SERVICIO ASISTENCIAL - JOSE MARIA LUIS MORA,"DOMICILIO: GUERRERO NO 363, UNIDAD NONOALCO TLATELOLCO, DELEGACION CUAUHTEMOC, MEXICO DF.","-99.14396803412615,19.46100853085991,0",19.46100853085991,-99.14396803412616,"19.4610085309,-99.1439680341","GUERRERO NO 363, UNIDAD NONOALCO TLATELOLCO, DELEGACION CUAUHTEMOC, MEXICO DF."
425,PRIMARIA GENERAL - QUETZALCOATL,"DOMICILIO: AV DEL TALLER NO 47, PAULINO NAVARRO, DELEGACION CUAUHTEMOC, MEXICO DF.","-99.13627399993821,19.41396299975119,0",19.41396299975119,-99.1362739999382,"19.4139629998,-99.1362739999","AV DEL TALLER NO 47, PAULINO NAVARRO, DELEGACION CUAUHTEMOC, MEXICO DF."
426,PRIMARIA GENERAL - MARCELIANO TREJO SANTANA,"DOMICILIO: 10 DE ABRIL Y PLAN SAN LORENZO, LA CEBADA, DELEGACION XOCHIMILCO, MEXICO DF.","-99.12030293961308,19.28206547411329,0",19.28206547411,-99.12030293961,"19.2820654741,-99.1203029396","10 DE ABRIL Y PLAN SAN LORENZO, LA CEBADA, DELEGACION XOCHIMILCO, MEXICO DF."
427,PREESCOLAR GENERAL - CONETL,"DOMICILIO: AV 509 NO 121, SAN JUAN DE ARAGON, DELEGACION GUSTAVO A. MADERO, MEXICO DF.","-99.09399999979274,19.46021600006884,0",19.46021600006,-99.09399999979,"19.4602160001,-99.0939999998","AV 509 NO 121, SAN JUAN DE ARAGON, DELEGACION GUSTAVO A. MADERO, MEXICO DF."
428,PRIMARIA GENERAL - JOSE CLEMENTE OROZCO,"DOMICILIO: NORTE 94 NO 4345, MALINCHE, DELEGACION GUSTAVO A. MADERO, MEXICO DF.","-99.10154399997536,19.45343500000413,0",19.453435,-99.10154399997,"19.453435,-99.101544","NORTE 94 NO 4345, MALINCHE, DELEGACION GUSTAVO A. MADERO, MEXICO DF."
429,"LACTANTE, MATERNAL Y PREESCOLAR - CENDI SEP NO 15 CAROLINA AGAZZI","DOMICILIO: ROSAS MORENO NO 25, PUEBLO SANTA BARBARA, DELEGACION AZCAPOTZALCO, MEXICO DF.","-99.21211499972512,19.47874099995326,0",19.47874099995326,-99.21211499972512,"19.478741,-99.2121149997","ROSAS MORENO NO 25, PUEBLO SANTA BARBARA, DELEGACION AZCAPOTZALCO, MEXICO DF."
430,PREESCOLAR GENERAL - VIRGILIO URIBE,"DOMICILIO: W MARTIN DEL CAMPO 108, MOCTEZUMA 1A SECCION, DELEGACION VENUSTIANO CARRANZA, MEXICO DF.","-99.10737899980735,19.43212600007976,0",19.43212600007,-99.1073789998,"19.4321260001,-99.1073789998","W MARTIN DEL CAMPO 108, MOCTEZUMA 1A SECCION, DELEGACION VENUSTIANO CARRANZA, MEXICO DF."
431,PREESCOLAR GENERAL - FRANCISCO INDALECIO MADERO,"DOMICILIO: MIXTECAS Y TOPILTZIN, AJUSCO, DELEGACION COYOACAN, MEXICO DF.","-99.16017299994647,19.3199270001786,0",19.3199270001786,-99.16017299994648,"19.3199270002,-99.1601729999","MIXTECAS Y TOPILTZIN, AJUSCO, DELEGACION COYOACAN, MEXICO DF."
432,PRIMARIA GENERAL - MANUEL RUIZ RODRIGUEZ,"DOMICILIO: OPALO Y SECRETARIA C S/N, LA ESMERALDA, DELEGACION GUSTAVO A. MADERO, MEXICO DF.","-99.08423999989886,19.48871199993603,0",19.48871199993,-99.08423999989,"19.4887119999,-99.0842399999","OPALO Y SECRETARIA C S/N, LA ESMERALDA, DELEGACION GUSTAVO A. MADERO, MEXICO DF."
433,PRIMARIA GENERAL - MAESTRO MANUEL BONETA MENDEZ,"DOMICILIO: NUEVO LEON Y OAXACA, LA PROVIDENCIA, DELEGACION GUSTAVO A. MADERO, MEXICO DF.","-99.07091077249361,19.48503746567604,0",19.48503746567,-99.07091077249,"19.4850374657,-99.0709107725","NUEVO LEON Y OAXACA, LA PROVIDENCIA, DELEGACION GUSTAVO A. MADERO, MEXICO DF."
434,PREESCOLAR GENERAL - ROBERTO KOCH,"DOMICILIO: CALLE 21 NO 103, PRO HOGAR, DELEGACION AZCAPOTZALCO, MEXICO DF.","-99.1506419999983,19.47584600017532,0",19.47584600017532,-99.1506419999983,"19.4758460002,-99.150642","CALLE 21 NO 103, PRO HOGAR, DELEGACION AZCAPOTZALCO, MEXICO DF."
435,PRIMARIA GENERAL - HEROES DE EL CARRIZAL,"AV AMERICAS NO 155, MODERNA.","-99.13415600009149,19.39887000009278,0",19.39887000009278,-99.1341560000915,"19.3988700001,-99.1341560001",
436,PRIMARIA GENERAL - PROFR. MAXIMILIANO MOLINA FUENTE,"DOMICILIO: CUAUHTEMOC S/N, SAN MIGUEL TOPILEJO, DELEGACION TLALPAN, MEXICO DF.","-99.14652000018283,19.20125000036608,0",19.20125000036,-99.14652000018,"19.2012500004,-99.1465200002","CUAUHTEMOC S/N, SAN MIGUEL TOPILEJO, DELEGACION TLALPAN, MEXICO DF."
437,TELESECUNDARIA 101,"DOMICILIO: S JUANA I DE LA C Y AYUNTAMIENTO, MIGUEL HIDALGO, DELEGACION TLALPAN, MEXICO DF.","-99.18038448524673,19.28840274916474,0",19.28840274916,-99.18038448524,"19.2884027492,-99.1803844852","S JUANA I DE LA C Y AYUNTAMIENTO, MIGUEL HIDALGO, DELEGACION TLALPAN, MEXICO DF."
438,PREESCOLAR GENERAL - TUTUL-XIU,"DOMICILIO: RAMON CARDONA NO 8, SANTA CECILIA, DELEGACION TLAHUAC, MEXICO DF.","-99.00634500020364,19.28096500008294,0",19.28096500008,-99.0063450002,"19.2809650001,-99.0063450002","RAMON CARDONA NO 8, SANTA CECILIA, DELEGACION TLAHUAC, MEXICO DF."
439,SECUNDARIA TECNICA INDUSTRIAL - ESCUELA SECUNDARIA TECNICA 89,"DOMICILIO: PROL HORTENCIAS Y PIRUL S/N, SAN LORENZO TEZONCO, DELEGACION IZTAPALAPA, MEXICO DF.","-99.07020052171055,19.29561813745184,0",19.29561813745,-99.07020052171,"19.2956181374,-99.0702005217","PROL HORTENCIAS Y PIRUL S/N, SAN LORENZO TEZONCO, DELEGACION IZTAPALAPA, MEXICO DF."
440,PRIMARIA GENERAL - JUAN RULFO,"DOMICILIO: BATALLA 5 DE MAYO Y F.LORETO, U HAB EJTO CONSTITUCIONALISTA, DELEGACION IZTAPALAPA, MEXICO DF.","-99.0320870867683,19.36553110468227,0",19.365531104682,-99.03208708676,"19.3655311047,-99.0320870868","BATALLA 5 DE MAYO Y F.LORETO, U HAB EJTO CONSTITUCIONALISTA, DELEGACION IZTAPALAPA, MEXICO DF."
441,SECUNDARIA GENERAL - ACAMAPICHTLI,"DOMICILIO: IZTACCIHUATL S/N  FOVISSSTE, UNIDAD HAB SAN LORENZO, DELEGACION IZTAPALAPA, MEXICO DF.","-99.0731383167541,19.30238511846891,0",19.302385118468,-99.07313831675,"19.3023851185,-99.0731383168","IZTACCIHUATL S/N  FOVISSSTE, UNIDAD HAB SAN LORENZO, DELEGACION IZTAPALAPA, MEXICO DF."
442,PRIMARIA GENERAL - XOCHIQUETZAL,"DOMICILIO: MONTE ENCINO NO 14, JESUS DEL MONTE, DELEGACION CUAJIMALPA DE MORELOS, MEXICO DF.","-99.2924279999453,19.36498199948968,0",19.36498199948968,-99.2924279999453,"19.3649819995,-99.2924279999","MONTE ENCINO NO 14, JESUS DEL MONTE, DELEGACION CUAJIMALPA DE MORELOS, MEXICO DF."
443,SECUNDARIA GENERAL - JOSE CLEMENTE OROZCO,"DOMICILIO: AMERICA Y ESTEBAN CORONADO, LA REGADERA, DELEGACION IZTAPALAPA, MEXICO DF.","-99.06497778896389,19.35247983714923,0",19.35247983714,-99.06497778896,"19.3524798371,-99.064977789","AMERICA Y ESTEBAN CORONADO, LA REGADERA, DELEGACION IZTAPALAPA, MEXICO DF."
444,PRIMARIA GENERAL - MANUEL C. TELLO,"DOMICILIO: TRINIDAD NO.43, SAN LORENZO XICOTENCATL, DELEGACION IZTAPALAPA, MEXICO DF.","-99.02769499991095,19.38394999970749,0",19.3839499997,-99.02769499991,"19.3839499997,-99.0276949999","TRINIDAD NO.43, SAN LORENZO XICOTENCATL, DELEGACION IZTAPALAPA, MEXICO DF."
445,PRIMARIA GENERAL - PROFR. SAUL VENANCIO ANCHONDO LOZOYA,"DOMICILIO: CARR PANORAMICA AJUSCO KM 8.5, BELVEDERE, DELEGACION TLALPAN, MEXICO DF.","-99.22508929264666,19.26666323391238,0",19.26666323391,-99.22508929264,"19.2666632339,-99.2250892926","CARR PANORAMICA AJUSCO KM 8.5, BELVEDERE, DELEGACION TLALPAN, MEXICO DF."
446,PRIMARIA GENERAL - ETIOPIA,"DOMICILIO: SUR 112 Y PROLG CALLE 2, COLONIA LA TOLTECA, DELEGACION ALVARO OBREGON, MEXICO DF.","-99.19534867989339,19.39207118961301,0",19.39207118961301,-99.1953486798934,"19.3920711896,-99.1953486799","SUR 112 Y PROLG CALLE 2, COLONIA LA TOLTECA, DELEGACION ALVARO OBREGON, MEXICO DF."
447,SECUNDARIA GENERAL - MAXIMINO MARTINEZ,"DOMICILIO: CALLEJON DEL ZAPOTE NO 48, ISIDRO FABELA, DELEGACION TLALPAN, MEXICO DF.","-99.18044099986388,19.29564899964185,0",19.29564899964,-99.18044099986,"19.2956489996,-99.1804409999","CALLEJON DEL ZAPOTE NO 48, ISIDRO FABELA, DELEGACION TLALPAN, MEXICO DF."
448,PRIMARIA GENERAL - MAURITANIA,"DOMICILIO: SANTA CRUZ NO 6, SAN MIGUEL TOPILEJO, DELEGACION TLALPAN, MEXICO DF.","-99.14053499992889,19.19771199986904,0",19.19771199986,-99.14053499992,"19.1977119999,-99.1405349999","SANTA CRUZ NO 6, SAN MIGUEL TOPILEJO, DELEGACION TLALPAN, MEXICO DF."
